id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
577703,Romantic Creative Retreat: Feel the Glow,2841175,Ina,Manhattan,East Village,40.73047,-73.98229,Entire home/apt,100,5,6,2012-09-14,0.07,1,0
577824,Modern Private 2 BR Near DT Manhattan – 3 stops,2841374,Stephon & Luke,Brooklyn,Crown Heights,40.6772,-73.9506,Private room,80,7,10,2019-05-21,0.48,1,365
578267,*Lovely Bedroom! Big Sunny Apt*Manhattan*,1449904,Edel,Manhattan,Chinatown,40.71328,-73.99315,Private room,96,19,30,2019-04-08,0.36,1,165
578941,Beautiful Park Slope 2 bedroom,2847655,Gideon,Brooklyn,Park Slope,40.66732,-73.98233,Entire home/apt,159,2,4,2015-09-21,0.08,1,0
579716,Sweet n' Spectacular PARK SLOPE!,2851409,Mark And Stoph,Brooklyn,South Slope,40.66488,-73.98079,Private room,50,2,201,2019-07-01,2.42,1,54
580323,Upper East Side 1 LG BR Avail in my Cute 2BR Apt,2311767,Melanie,Manhattan,East Harlem,40.78837,-73.94628,Private room,75,2,51,2019-06-30,0.61,1,77
581180,Beautiful Fresh Studio for Sublet,2775107,Dana,Brooklyn,Clinton Hill,40.68232,-73.96501,Entire home/apt,155,30,63,2019-05-26,0.75,1,249
581421,Pvblic Bath Artist Loft,2861848,Bekah,Brooklyn,Greenpoint,40.73252,-73.95496,Private room,150,2,28,2018-08-05,0.59,1,72
581542,Escape to our Great Beach Getaway,2861854,Jeanmarie,Queens,Arverne,40.59783,-73.80158,Entire home/apt,92,1,55,2017-06-01,0.66,1,8
582272,Privet Room in Greenpoint +Backyard *location,2712129,Raziel,Brooklyn,Greenpoint,40.72437,-73.94847,Private room,75,5,1,2018-11-13,0.13,1,0
582372,Comfy New York City Launching Pad!!,733370,Tim,Queens,Astoria,40.77115,-73.92275,Private room,69,40,23,2016-07-01,0.27,1,207
583337,Lovely Condo Carroll Gardens/Gowanus,2874587,Ibie,Brooklyn,Carroll Gardens,40.67859,-73.99444,Entire home/apt,115,4,61,2019-03-09,0.72,1,15
583352,Charming Loft in the East Village,2423042,Nitin,Manhattan,East Village,40.72304,-73.97923,Entire home/apt,120,60,5,2013-06-20,0.06,1,0
584122,"PRIVATE ROOM in HELL'S KITCHEN, NYC",2878358,Gio/Joey,Manhattan,Hell's Kitchen,40.77032,-73.99493,Private room,120,2,67,2019-06-25,0.80,1,179
585369,SOHO/VILLAGE CHARMING STUDIO,911596,Anna,Manhattan,Greenwich Village,40.72692,-73.99948,Entire home/apt,215,30,110,2019-04-02,1.30,1,332
585491,Beautiful Modern Apt in Brooklyn,2886652,Kanan & Tobias,Brooklyn,Crown Heights,40.6806,-73.96317,Entire home/apt,195,2,160,2019-06-18,1.95,1,255
585937,Comfortable 1 Bedroom in Greenpoint,2888900,Alex,Brooklyn,Greenpoint,40.72949,-73.95493,Entire home/apt,175,3,102,2019-06-25,1.23,2,215
586847,LARGE BEDROOM +PRIVATE BATHROOM,311286,Helene,Brooklyn,Crown Heights,40.67649,-73.9435,Private room,80,2,5,2017-05-08,0.08,4,311
587519,Huge Bdrm in New Wilibrg 3 Bed Loft,2897835,Tim,Brooklyn,Williamsburg,40.71099,-73.95217,Private room,48,5,1,2015-03-31,0.02,1,0
587554,Warm&Cozy Studio West Village,2897329,Josefina,Manhattan,West Village,40.73041,-74.00326,Entire home/apt,200,7,34,2019-06-30,0.41,1,217
587641,Luxury Pad NYC - Williamsburg Loft,717562,John,Brooklyn,Williamsburg,40.7197,-73.95741,Entire home/apt,275,30,6,2015-10-31,0.07,1,363
587698,Very close to Downtown Awesome Room,807642,Jeffrey,Brooklyn,Gravesend,40.60399,-73.97092,Private room,72,1,61,2019-07-06,0.81,2,335
587740,Designer open space in TriBeCa Soho 1000sq ft,2899508,Tom & Jennifer,Manhattan,SoHo,40.72372,-74.00277,Entire home/apt,199,60,11,2019-06-21,0.13,1,281
588677,Great find- 2 bedroom apartment in Williamsburg!,2407024,Michael,Brooklyn,Williamsburg,40.70989,-73.95347,Entire home/apt,250,30,1,2012-08-10,0.01,2,250
590903,CLOSE TO CENTRAL PRK & EXPRESS TRAINS ABCD 2/3,1345769,Wowa,Manhattan,Harlem,40.80797,-73.9489,Private room,75,5,46,2019-05-05,0.60,1,343
591135,Awesome Place! Amazing Location!!!,1523018,T,Manhattan,SoHo,40.72466,-73.99632,Private room,125,1,132,2019-06-05,1.75,1,365
591565,Everyone who stays leaves happy!,2919467,Lisa,Manhattan,Tribeca,40.71552,-74.00749,Private room,229,1,62,2014-04-27,0.73,1,36
591710,Spacious one bedroom apartment in Brooklyn Heights,2920855,Theodore,Brooklyn,Brooklyn Heights,40.69464,-73.99885,Entire home/apt,175,10,8,2018-08-24,0.17,1,0
592785,Adorable 1 Bedroom,2932668,Stephanie,Brooklyn,Bedford-Stuyvesant,40.6877,-73.95824,Entire home/apt,140,3,16,2017-04-17,0.27,1,0
592831,Beautiful Bedroom in Brooklyn,2926404,Chris,Brooklyn,Bedford-Stuyvesant,40.69079,-73.95809,Private room,54,2,19,2016-07-15,0.23,1,220
592853,A GEM IN THE CITY,2926593,Valerie,Queens,Ridgewood,40.70001,-73.90698,Entire home/apt,75,2,17,2017-01-01,0.20,1,0
593000,Cozy 1BD Manhattan close Central Pk,2927446,Marie-Jeanne,Manhattan,Upper East Side,40.77247,-73.94665,Entire home/apt,110,7,12,2016-11-18,0.14,1,0
593292,Penthouse Studio East 50s Terrace,2929585,Hillary,Manhattan,Murray Hill,40.75128,-73.97658,Entire home/apt,165,1,321,2019-06-15,3.93,1,185
593320,In Manhattan+1 Small Block to train,2929756,Chris,Manhattan,Inwood,40.86345,-73.92039,Private room,55,4,160,2019-06-12,1.89,2,79
594020,In_Manhattan+1 Small Block to train,2929756,Chris,Manhattan,Inwood,40.86284,-73.91955,Private room,55,4,142,2019-06-03,1.68,2,179
594036,Spacious Greenwich Village Loft,2934010,Bill,Manhattan,West Village,40.73413,-74.00465,Entire home/apt,300,1,5,2015-10-11,0.06,1,0
594640,NYC Chelsea very spacious 1-bedroom apartment,2937468,Markus,Manhattan,Chelsea,40.74026,-74.00079,Entire home/apt,275,6,61,2019-06-30,0.73,1,69
594732,Greenwich Village Skylit 1BR +deck!,2938302,Chris,Manhattan,Greenwich Village,40.73474,-73.99527,Entire home/apt,331,7,0,,,1,189
595321,Williamsburg Peace for the Solo Traveler,898980,Kelly,Brooklyn,Williamsburg,40.71316,-73.94532,Private room,77,3,5,2018-10-21,0.08,1,0
595604,1 Bed Manhattan Apt. Minimum 7 DAYS,2943157,Ana,Manhattan,Washington Heights,40.8347,-73.94857,Private room,60,30,36,2017-01-25,0.44,1,365
596448,The Perfect Brooklyn Heights Apt,2648088,Angela,Brooklyn,Brooklyn Heights,40.69082,-73.99281,Entire home/apt,129,1,109,2019-06-14,1.51,1,261
597544,Dream Room in Sunnyside New York,2954200,Nancy,Queens,Sunnyside,40.74124,-73.92273,Private room,100,3,28,2019-03-31,0.38,1,188
597624,Beautiful apartment in Park Slope,2954680,Onur,Brooklyn,Park Slope,40.67465,-73.97975,Entire home/apt,120,4,14,2019-05-20,0.16,1,0
598612,Most breathtaking view of Manhattan,2960326,Fabio,Brooklyn,Williamsburg,40.72203,-73.95376,Entire home/apt,500,2,250,2019-06-26,2.99,1,307
599595,BIG UWS APT-BLOCK FROM CENTRAL PARK,2965915,Amy,Manhattan,Upper West Side,40.7839,-73.97897,Entire home/apt,179,4,12,2018-05-28,0.25,1,11
599847,Beautiful Ft. Greene Apartment-NEW!,2966937,Chris,Brooklyn,Clinton Hill,40.68533,-73.96808,Entire home/apt,149,2,20,2018-12-30,0.24,1,4
600286,"lovely, spacious wmsbrg apt w deck",1036617,George,Brooklyn,Williamsburg,40.70397,-73.95536,Entire home/apt,180,14,27,2019-05-13,0.36,1,312
600775,Sml Rm in pr. Brst in Pk Sl great for Med/students,210746,Kathleen R.,Brooklyn,Prospect Heights,40.68084,-73.97429,Private room,100,2,73,2019-06-27,0.89,3,257
600877,Rare Loft Apt in Heart of Brooklyn,2973437,Kevin + Casey,Brooklyn,Boerum Hill,40.68379,-73.98313,Entire home/apt,180,3,2,2015-12-29,0.05,1,0
602070,"Amazing Greenpoint/WBurg, BRKLN 1BR",2640845,Zach,Brooklyn,Greenpoint,40.72188,-73.94963,Entire home/apt,128,5,38,2019-05-06,0.45,1,20
602142,2B+Office Perfect 4 Young Family!!,2233907,Kyle,Brooklyn,Prospect Heights,40.67963,-73.97237,Entire home/apt,260,14,5,2014-10-18,0.07,1,0
602250,College Students see New York !,2979607,Miriam,Queens,Cambria Heights,40.69249,-73.73382,Private room,55,3,0,,,2,365
602453,Cosy Large Bedroom Park Slope,2316922,Nat,Brooklyn,Park Slope,40.6686,-73.98342,Private room,65,3,31,2018-08-10,0.50,1,22
602888,Bright UES Gem Near Central Park,177724,Lauren,Manhattan,Upper East Side,40.76985,-73.95815,Entire home/apt,200,2,17,2015-12-07,0.21,1,0
606269,Garden Oasis in the ♥️ of NYC | Steps to Times Sq!,3002643,Heather,Manhattan,Hell's Kitchen,40.76257,-73.99303,Entire home/apt,249,3,35,2019-05-27,0.42,1,38
607735,Brownstone Home - BEST BKLYN BLOCK!,3011547,Wendy,Brooklyn,Gowanus,40.68466,-73.98871,Entire home/apt,300,30,63,2019-04-18,0.77,3,365
607781,"Convenient, Central, Comfortable",2874433,Eric,Manhattan,East Harlem,40.79183,-73.94743,Entire home/apt,120,7,149,2019-06-29,1.78,1,16
607891,Charming triplex in NYC brownstone!,893148,Silvia,Manhattan,Upper West Side,40.77471,-73.98261,Private room,120,20,107,2018-06-05,1.29,1,144
609213,"Cozy 1BR apart. in Prospect Hts, BK",3019795,Marta,Brooklyn,Prospect Heights,40.67293,-73.96399,Entire home/apt,125,5,7,2015-12-31,0.08,1,0
609559,Queens Quality Convenient Apartment,3647,Rafael,Queens,Elmhurst,40.73587,-73.88279,Entire home/apt,99,3,48,2019-06-23,0.58,2,301
609983,Gorgeous 1 Bdrm Haven/Shared Ktchn,3024659,Jonathan,Brooklyn,Bushwick,40.69945,-73.92148,Entire home/apt,115,3,54,2019-06-19,0.65,1,3
610118,Hip Brooklyn Photo Studio Loft!,1144721,Andrew And Kat,Brooklyn,Bushwick,40.7072,-73.92245,Entire home/apt,275,31,17,2015-10-18,0.20,1,364
610596,Chateau Gowanus,2992042,"Christopher, Samantha And Mason",Brooklyn,Gowanus,40.67376,-73.99648,Entire home/apt,198,2,103,2019-06-08,1.62,1,299
611009,HUGE East Village 2 Bd w/Priv Yard,3029414,Deborah,Manhattan,East Village,40.7256,-73.97857,Entire home/apt,199,3,243,2019-06-24,2.95,1,142
611408,Cozy Comfortable Friendly & Cheap!,2979607,Miriam,Queens,Cambria Heights,40.6916,-73.73323,Private room,45,3,0,,,2,365
612936,1 FLOOR OF A BROWNSTONE WITH GARDEN,3039868,Lori & John,Manhattan,Upper West Side,40.79196,-73.97065,Private room,125,3,93,2019-06-18,1.17,1,58
613528,Full-Service Studio Apt in Brownstone/Townhouse,2518984,Historic Harlem,Manhattan,Harlem,40.81726,-73.94583,Entire home/apt,80,2,54,2019-07-01,0.74,2,193
613556,"2 BED TriBeCa, Beautiful-Renovated!",1475015,Mike,Manhattan,Tribeca,40.71655,-74.01171,Entire home/apt,130,30,2,2015-10-31,0.03,52,116
613818,Small Private Room # 1 with Window,2712353,Masud,Brooklyn,Cypress Hills,40.68375,-73.87065,Private room,35,28,88,2019-05-22,1.05,4,326
614269,Full Apt! L Train On The Corner!!,3047107,Bradley,Brooklyn,Williamsburg,40.70958,-73.93578,Entire home/apt,90,30,15,2017-07-29,0.18,1,0
616585,Great house in Williamsburg ,10889,Bob,Brooklyn,Williamsburg,40.72091,-73.96133,Entire home/apt,250,3,25,2017-11-21,0.30,2,188
618836,1 BR Apartment near Prospect Park!,3065891,Sarah,Brooklyn,Crown Heights,40.66959,-73.95718,Entire home/apt,115,3,0,,,1,0
618916,Brooklyn Carriage House,92451,Cath,Brooklyn,Prospect Heights,40.68066,-73.96644,Entire home/apt,200,4,11,2019-04-28,0.13,1,0
619122,Big Sunny Williamsburg 14ft Ceilings w Half Bath,2272846,Zack,Brooklyn,Williamsburg,40.71447,-73.95237,Private room,64,30,17,2019-05-30,0.26,2,230
619471,Historic Brownstone Parlor & Garden,3069794,Hayley,Brooklyn,Bedford-Stuyvesant,40.68372,-73.9406,Private room,65,3,5,2014-08-31,0.06,2,341
620214,NYC/Queens 1 Bedroom Apartment,3073291,David,Queens,Astoria,40.76408,-73.92461,Entire home/apt,175,14,0,,,1,0
621430,Cozy bedroom in Hells Kitchen,2957827,Mauricio,Manhattan,Hell's Kitchen,40.76876,-73.99473,Private room,90,2,28,2018-09-13,0.34,1,358
622410,"Great room in 2BR, Bright + Cozy!",1563352,Evelina,Brooklyn,Crown Heights,40.66839,-73.96001,Private room,85,2,0,,,1,0
623423,ENTIRE LUXURY MADISON AVE STUDIO,3091205,Angela,Manhattan,Midtown,40.74519,-73.98338,Entire home/apt,150,30,0,,,1,352
623747,Great deal! Manhattan 1-bedroom 1 month sublet,3050955,Laura And Bernard,Manhattan,Kips Bay,40.74285,-73.97986,Entire home/apt,50,30,8,2018-08-21,0.11,1,91
624222,"Spacious apt in South Harlem, steps to subways !",3097033,Aida,Manhattan,Harlem,40.80352,-73.95127,Entire home/apt,136,2,15,2019-04-27,0.18,2,6
625197,"Williamsburg, Brooklyn Townhouse",1974637,Gina,Brooklyn,Williamsburg,40.71455,-73.93739,Entire home/apt,400,3,2,2018-10-22,0.17,1,83
625365,"In the heart of Prospect Park, BK!",3102648,Zhenia,Brooklyn,Prospect-Lefferts Gardens,40.65826,-73.95951,Entire home/apt,125,4,40,2019-01-01,0.57,1,29
627432,"In the Hub of Union Square, NYC",3114411,Carlita,Manhattan,East Village,40.7324,-73.98577,Entire home/apt,165,7,57,2019-05-06,0.68,1,32
627949,COMFY-CUTE-N-CLEAN APT in WBURG,585879,Armando,Brooklyn,Williamsburg,40.71402,-73.93989,Entire home/apt,180,3,0,,,1,0
628078,NYC Whole Apt.  Dec 26th- Feb 3rd,3119145,Dennis,Manhattan,Harlem,40.80338,-73.95594,Entire home/apt,105,14,6,2018-08-16,0.07,1,0
628227,Ti me Square Stylish 1 Bedroom,3120156,Sag,Manhattan,Hell's Kitchen,40.7592,-73.99133,Entire home/apt,148,4,57,2019-05-24,0.69,1,0
629315,1BD brownstone apt in Fort Greene!,2397437,Lauren,Brooklyn,Fort Greene,40.68935,-73.9695,Entire home/apt,120,3,22,2015-10-28,0.27,1,189
629770,Slick Studio with High Ceilings,3129020,Ian,Manhattan,Gramercy,40.73326,-73.98245,Entire home/apt,99,8,6,2013-09-04,0.07,1,0
629774,East Village perch!,834185,Zachary,Manhattan,East Village,40.73082,-73.98502,Entire home/apt,175,1,17,2015-10-13,0.20,1,0
629855,Big Room in Williamsburg Loft,155163,Niral,Brooklyn,Williamsburg,40.71382,-73.94164,Private room,85,2,14,2018-10-28,0.19,1,0
629949,1 BR - Garden - Broadway?,3130534,Ken,Manhattan,Upper East Side,40.77975,-73.94977,Private room,80,1,160,2019-06-27,1.90,1,319
630034,Sal's bnb,3129017,Lascell,Brooklyn,Bedford-Stuyvesant,40.68517,-73.95563,Entire home/apt,119,2,85,2019-06-23,1.02,1,338
633276,"Jacuzzi Suite, Minutes to Times Sq.",1568517,Karl & Catherine,Queens,Long Island City,40.74609,-73.94691,Private room,89,1,165,2019-06-22,1.99,2,50
633950,1-Bd Apt in PRIME Soho - NYC- July,2354167,Paul,Manhattan,SoHo,40.72625,-74.0018,Shared room,195,2,13,2014-04-22,0.16,1,0
634353,Luxury 1Bed with Central Park Views,836168,Henry,Manhattan,Upper West Side,40.77428,-73.98594,Entire home/apt,1000,30,44,2015-09-28,0.53,11,364
635114,NYC - Heart of Greenwich Village,3158530,Peter,Manhattan,Greenwich Village,40.72812,-74.00191,Entire home/apt,225,4,51,2019-05-02,0.62,1,172
635282,"Huge factory loft, prime location",1215949,Misty,Brooklyn,Williamsburg,40.71657,-73.96264,Entire home/apt,165,2,179,2019-06-17,2.20,1,0
635662,bedroom in front of prospect park  w/2 queens beds,3033622,Jose,Brooklyn,Windsor Terrace,40.65193,-73.97301,Private room,60,2,206,2019-06-15,2.49,2,86
636391,Charming Sunny W. Village Apt.,8425,Sharon,Manhattan,West Village,40.73485,-74.00637,Entire home/apt,165,5,4,2018-07-08,0.05,1,87
637228,"Beautiful, bright room w/priv bath",1363434,Daniel,Brooklyn,Bushwick,40.70074,-73.92333,Private room,80,14,2,2019-06-23,0.11,1,67
637504,Private bedroom in a 2-fam house for solo traveler,3179968,Tony,Queens,Sunnyside,40.73607,-73.92439,Private room,52,3,1,2018-06-04,0.08,1,0
637716,"NOLITA, Home Sweet Home in NYC",3181665,Cortney,Manhattan,Nolita,40.72095,-73.99401,Entire home/apt,160,4,2,2013-04-03,0.02,1,0
638894,"1-BDRM, Good Light, Fire-Escape, AC",1182294,Jonny,Brooklyn,Crown Heights,40.67639,-73.96003,Entire home/apt,110,5,3,2016-01-11,0.04,1,15
638898,Apt Near Central Park & Columbia!,1583594,Jeffrey,Manhattan,Upper West Side,40.79913,-73.96057,Private room,60,2,19,2015-09-23,0.23,1,0
639199,"Beautiful 4BR/4BA Home, Staten Island, NY City.",1483081,Marina,Staten Island,Tottenville,40.50868,-74.23986,Entire home/apt,299,3,59,2019-07-08,0.82,1,245
639781,East Village 1 Bedroom Apartment,3194190,Jack,Manhattan,East Village,40.72389,-73.98934,Entire home/apt,200,6,1,2019-01-05,0.16,1,128
640589,Sweet Super Bowl Accomodations,3198479,Gina,Manhattan,West Village,40.73727,-74.00213,Entire home/apt,700,5,1,2012-09-18,0.01,1,365
640691,Homey Townhouse + PRIVATE Bathroom,3199395,Chris & Don,Brooklyn,Cobble Hill,40.68648,-73.99257,Private room,120,3,254,2019-06-23,3.05,1,271
640990,Cozy E. Harlem Brownstone PH,3201337,Diego,Manhattan,East Harlem,40.79512,-73.93182,Private room,65,2,129,2019-04-06,1.56,2,32
641768,INSANE NYC views! Live in the sky!,3206521,Dee,Manhattan,Hell's Kitchen,40.76206,-73.9998,Entire home/apt,263,30,11,2013-03-08,0.13,2,33
642682,Up Among the Trees 2,579412,Mateo And Anna,Brooklyn,Bedford-Stuyvesant,40.69382,-73.95002,Entire home/apt,120,20,32,2019-04-21,0.68,1,149
643591,Central Park Luxury ( BEST DEAL ;),81335,Evan,Manhattan,Upper West Side,40.78455,-73.97352,Entire home/apt,150,5,8,2016-08-21,0.12,3,0
643948,Luxe Queen Size Bed*Cozy Elegance*Inwood Manhattan,400262,Grace,Manhattan,Inwood,40.87114,-73.91791,Private room,60,2,261,2019-07-03,3.16,1,156
644464,Loft Room in Heart of Williamsburg,3225114,Ryan,Brooklyn,Williamsburg,40.71827,-73.96259,Private room,350,2,3,2012-09-23,0.04,1,365
644575,Enjoy and discover New York Citi,15523,Vadim,Staten Island,Tompkinsville,40.63358,-74.0833,Private room,71,2,23,2018-10-07,0.33,2,352
644833,3 Bedroom 2.5  Bath Multilevel Home,195137,James,Manhattan,Harlem,40.82312,-73.94971,Entire home/apt,433,5,108,2019-06-03,1.44,2,318
644869,Luxury Doorman Building! w/Pvt Bath,1223359,Steven,Manhattan,Harlem,40.8224,-73.94358,Private room,79,3,9,2019-06-30,0.11,1,329
645075,"Hell's Kitchen, Midtown west!",2494666,Brian,Manhattan,Hell's Kitchen,40.76376,-73.99161,Private room,140,2,248,2019-06-24,2.99,1,0
645693,☆☆New Discount☆☆ Beautiful Room / Next to Subway,3233986,Daniel,Queens,Astoria,40.75703,-73.91666,Private room,61,4,107,2019-06-22,1.29,2,335
645922,Gorgeous Modern Manhattan Apt,1740784,Gal,Manhattan,Midtown,40.74648,-73.98459,Private room,100,3,41,2015-09-25,0.52,1,0
645942,Amazing NY apartment in SoHo/Nolita,3235547,Mathilde,Manhattan,Nolita,40.72294,-73.99388,Entire home/apt,250,4,43,2019-06-02,0.52,1,347
646147,Private rooms on a XLarge 3 br 2 baths,352230,Andrea,Manhattan,Harlem,40.82732,-73.95112,Private room,145,3,39,2016-12-08,0.47,1,44
646391,Lofted Bed in a Funky Family Loft!!,147388,Mary,Brooklyn,Bedford-Stuyvesant,40.6951,-73.95605,Shared room,45,4,31,2017-06-01,0.37,1,0
646458,Room in Williamsburg Loft - Long Stays,415660,Carmen,Brooklyn,Williamsburg,40.71256,-73.96626,Private room,73,6,6,2019-05-13,0.07,2,310
647413,Charming 1 bedroom Apt in Brooklyn,3245898,Ede,Brooklyn,Prospect Heights,40.6795,-73.9685,Entire home/apt,150,3,18,2019-04-06,0.26,1,68
647520,Charming 1br in of NYC's best Neighborhood!,3245431,Jon,Manhattan,NoHo,40.7256,-73.99445,Entire home/apt,234,20,29,2019-04-30,0.37,1,302
647580,East Village Hideaway,3247050,Moira,Manhattan,East Village,40.73045,-73.98541,Entire home/apt,150,1,11,2013-12-25,0.13,1,0
648047,"Cute, comfortable room in Gramercy",672510,Jernee,Manhattan,Gramercy,40.737,-73.98199,Private room,65,4,161,2019-07-01,1.92,1,182
648246,Spacious Brooklyn Loft w/ River View,62583,Karina,Brooklyn,Williamsburg,40.71227,-73.96776,Entire home/apt,195,1,39,2019-04-28,0.47,1,270
649561,Manhattan Sky Crib (1 year sublet),3260084,David,Manhattan,Chelsea,40.75164,-73.99425,Entire home/apt,135,365,0,,,1,365
649903,Studio With Old-World Character,3262771,Christina,Brooklyn,Crown Heights,40.67189,-73.93499,Entire home/apt,90,7,2,2015-08-25,0.03,1,0
651375,"Spacious, rare, elegant, art-filled loft w sauna",3272526,Lisa,Manhattan,SoHo,40.72381,-73.99684,Entire home/apt,595,5,59,2019-06-27,0.77,1,169
651475,"Comfortable, clean & quiet in EV",468752,Casper,Manhattan,Gramercy,40.73337,-73.984,Private room,109,1,323,2019-06-20,3.89,1,276
651648,One Bedroom Apartment in an 1879 Brownstone,3274376,Edward,Brooklyn,Clinton Hill,40.68304,-73.96348,Entire home/apt,200,3,56,2019-05-21,0.96,1,365
652371,ELEGANT MIDTOWN EAST STUDIO E.52 ST,1475015,Mike,Manhattan,Midtown,40.75743,-73.96939,Entire home/apt,90,30,3,2016-12-31,0.05,52,358
652466,32nd St & Lexington Ave / Doorman Beautiful Studio,1475015,Mike,Manhattan,Kips Bay,40.7419,-73.9816,Entire home/apt,100,30,2,2018-06-30,0.04,52,342
652515,COLUMBUS CIRCLE~FULLY FURNISHED!!!,1475015,Mike,Manhattan,Hell's Kitchen,40.76758,-73.98722,Entire home/apt,85,30,2,2016-08-15,0.04,52,223
652648,GRAMERCY PARK~FURNISHED E.20's ST P,1475015,Mike,Manhattan,Kips Bay,40.74189,-73.97833,Entire home/apt,87,30,3,2018-08-15,0.05,52,363
652691,COLUMBUS CIRCLE~100% FURNISHED W.58,1475015,Mike,Manhattan,Upper West Side,40.76934,-73.98464,Entire home/apt,95,30,1,2012-11-01,0.01,52,365
654005,Charming 2 Bdrm UWS w/ private deck,1242765,Kate,Manhattan,Upper West Side,40.78363,-73.97797,Entire home/apt,349,3,58,2019-06-18,0.70,1,341
654232,BIG East Village 1bd all the extras,3291022,Noel,Manhattan,East Village,40.72171,-73.98334,Entire home/apt,99,3,10,2015-10-24,0.14,1,0
654612,THE HEART OF ART IN THE HEART OF NY,3293368,Kathleen,Manhattan,Hell's Kitchen,40.76803,-73.98767,Entire home/apt,160,2,83,2019-05-23,1.01,1,105
655230,Be in NYC's best: Lower East Side!,3298062,Connie,Manhattan,Chinatown,40.71695,-73.99031,Entire home/apt,149,4,12,2019-06-03,0.14,1,203
655472,Lovely 2-room Studio in Crown Hghts,326329,Nick,Brooklyn,Crown Heights,40.67574,-73.95434,Entire home/apt,60,3,1,2012-08-25,0.01,1,0
655783,Chic Luxe 1BR 1.5BA 900sf -Midtown ,3301845,Alana,Manhattan,Midtown,40.75663,-73.96681,Entire home/apt,285,7,10,2019-07-06,3.53,1,0
656281,"QUIET, SPACIOUS, COMFORTABLE, & GREAT LOCATION",3180741,Manon,Brooklyn,Kensington,40.64573,-73.98013,Private room,72,1,48,2019-02-28,0.59,1,312
